,volume,price,open,high,low,close,times,K,D,J,rsi10,rsi5,macd,WR5,WR10,Prediction_Result
2658,9785379,84589789,8.66,8.68,8.61,8.55,2793,75.42039809,73.22366272,68.83019197,53.824796221170025,58.38774377374326,-0.0079685095451855,-40.000000000001066,-19.04761904761941,1
2659,11772015,101921705,8.64,8.68,8.62,8.565999999999999,3920,81.04949616,75.83227386,65.39782927,56.32635624313346,63.83899737831179,-0.0023285583758962,0.0,0.0,1
2660,20307725,178354261,8.69,8.84,8.68,8.596,4701,84.03299744,78.56584839,67.63155029,62.57165782082351,74.89105014306256,0.0055839702330948,0.0,0.0,1
2661,26000354,232037097,8.86,8.99,8.85,8.642,6956,83.10533163,80.07900947,74.02636515,66.35220957157297,80.10340958035344,0.016088833127392,0.0,0.0,1
2662,15457779,136112112,8.9,8.9,8.7,8.666,3802,74.84799886,78.33533927,85.31002007,59.12588267683334,62.87460926797297,0.0258761831983567,-37.93103448275892,-28.94736842105289,1
2663,19689077,174858471,8.89,8.99,8.8,8.694999999999999,4278,70.18852098,75.61973317,86.48215755,59.997212275838976,64.53870088813336,0.0349608523320068,-37.49999999999991,-25.7142857142857,1
2664,29045623,255236125,8.8,8.92,8.61,8.718,6179,68.53147776,73.25698137,82.70798859,60.91375087789418,66.34874323243514,0.0433682667644204,-63.63636363636319,-20.0000000000001,1
2665,25922031,227710746,8.92,8.96,8.64,8.738,5778,58.50816466,68.34070913,88.00579807,55.33527858254244,53.29193996426249,0.0495352621847541,-100.0,-46.875000000000064,1
2666,12535729,108560100,8.75,8.78,8.62,8.743,3049,40.75982907,59.14708244,95.92158919,48.07136983339848,39.352413099381,0.0519472914850326,-100.0,-93.10344827586162,0
2667,7769982,67142794,8.64,8.68,8.6,8.743,2018,31.44672365,49.91362951,86.84744123,49.29173132933949,42.36739526207264,0.0520800281393696,-90.00000000000018,-86.20689655172387,1
2668,8130216,70544828,8.7,8.75,8.58,8.75,2312,29.09456374,42.97394092,70.73269529,51.18460815476358,47.1009919767446,0.0511371216055057,-75.00000000000044,-81.48148148148184,1
2669,13278420,114528695,8.7,8.74,8.58,8.742,4313,19.39637582,35.11475256,66.55150602,45.0223091436351,35.45330431240291,0.0478574580389767,-100.0,-100.0,0
